order_reference,product_name,quantity,unit_price,line_total
ORD_0420,Polo Shirt,10.0,138.95,1389.5
ORD_0892,Monitor,8.0,548.49,4387.92
ORD_0665,Body Lotion,4.0,18.63,74.52
ORD_0145,Tomato Sauce,7.0,,
ORD_0629,Mascara,2.0,27.26,54.52
ORD_0869,Dress,9.0,65.57,590.13
ORD_1072,Honey,7.0,3.42,23.94
ORD_0731,Conditioner,3.0,38.22,97.46
ORD_0734,Speaker,7.0,1049.85,7348.95
ORD_0413,Clock,1.0,137.5,68.75
ORD_1007,Soup,,26.96,
ORD_0503,Towel,7.0,142.76,999.32
ORD_0228,Tablet,4.0,1346.72,2693.44
ORD_0722,USB Hub,2.0,107.53,215.06
ORD_0583,Headphones,,750.23,
ORD_0879,Webcam,5.0,1047.62,5238.1
ORD_0821,Smartphone,2.0,945.45,1890.9
ORD_0104,Tea,,3.37,
ORD_0755,SSD Drive,7.0,819.93,5739.51
ORD_1063,Bicycle Helmet,10.0,293.98,2939.8
ORD_0198,Rice,1.0,16.12,16.12
ORD_0669,Nail Polish,10.0,43.42,434.2
ORD_0543,Earbuds,10.0,1420.23,14202.3
ORD_0579,Nuts,2.0,29.61,88.83
ORD_1181,Olive Oil,9.0,15.63,140.67
ORD_0267,Storage Box,,27.43,
ORD_0097,Lip Balm,6.0,41.42,248.52
ORD_0391,Cutting Board,9.0,37.79,340.11
ORD_1128,Conditioner,8.0,38.22,305.76
ORD_0480,Dried Fruit,7.0,20.0,140.0
ORD_0554,Sports Watch,7.0,35.57,248.99
ORD_1039,Olive Oil,10.0,15.63,156.3
ORD_0988,Tablet,6.0,1346.72,8080.32
ORD_0478,Jump Rope,7.0,112.2,785.4
ORD_0923,Laptop,4.0,20.0,80.0
ORD_0506,Earbuds,8.0,1420.23,11361.84
ORD_0420,Resistance Band,5.0,267.11,1335.55
ORD_0389,Coat,2.0,130.08,260.16
ORD_0157,Speaker,4.0,1049.85,4199.4
ORD_0550,Sports Watch,10.0,35.57,355.7
ORD_0311,Resistance Band,3.0,267.11,801.33
ORD_0975,Skipping Rope,,152.47,
ORD_1121,Microphone,2.0,779.69,1793.29
ORD_0564,Face Mask,,,
ORD_1021,Sweater,2.0,132.17,264.34
ORD_0997,Cycling Gloves,10.0,204.17,2041.7
ORD_0951,Body Lotion,8.0,18.63,149.04
ORD_0853,Laundry Basket,4.0,119.13,476.52
ORD_0289,Toothpaste,,20.0,
ORD_0196,Conditioner,8.0,38.22,305.76
ORD_0598,Towel,6.0,,
ORD_0540,Instant Noodles,,29.39,
ORD_0486,Sweater,1.0,132.17,132.17
ORD_1129,Speaker,6.0,1049.85,6299.1
ORD_0517,Socks,2.0,68.84,137.68
ORD_0984,Graphics Card,10.0,,
ORD_0865,Clock,2.0,137.5,275.0
ORD_0942,Keyboard,,20.0,
ORD_0626,Lamp,10.0,129.35,1293.5
ORD_1035,Sweater,8.0,132.17,1057.36
ORD_1187,Soap Dispenser,5.0,71.41,357.05
ORD_1177,Cardigan,7.0,131.63,921.41
ORD_0006,Chocolate,8.0,13.22,105.76
ORD_1142,Face Cream,1.0,23.96,23.96
ORD_1127,Deodorant,,,
ORD_0806,Body Lotion,3.0,18.63,55.89
ORD_0441,Mirror,5.0,34.64,173.2
ORD_1183,Storage Box,6.0,27.43,164.58
ORD_0815,Shower Gel,,31.86,
ORD_0228,Jam,1.0,7.71,3.85
ORD_0546,Olive Oil,1.0,15.63,15.63
ORD_0216,T-Shirt,4.0,20.0,80.0
ORD_0948,Lamp,6.0,129.35,1164.15
ORD_1181,Face Cream,1.0,23.96,27.55
ORD_1170,Crackers,,,
ORD_0550,Lamp,8.0,,
ORD_0733,Honey,10.0,3.42,51.3
ORD_0015,Skirt,3.0,136.95,410.85
ORD_0331,Dumbbell,9.0,180.1,1620.9
ORD_1181,Honey,2.0,3.42,6.84
ORD_0743,Gloves,5.0,14.13,70.65
ORD_1181,Power Bank,4.0,266.91,1067.64
ORD_0047,Tea,9.0,3.37,30.33
ORD_0329,USB Hub,,107.53,
ORD_0694,Hoodie,1.0,,
ORD_0324,Peanut Butter,8.0,,
ORD_1119,Soup,6.0,26.96,161.76
ORD_0844,Tablet,5.0,1346.72,6733.6
ORD_0130,Razor,6.0,62.25,373.5
ORD_0023,Serum,3.0,51.72,155.16
ORD_0022,Charger,1.0,1142.39,1142.39
ORD_0189,Yoga Mat,6.0,15.35,92.1
ORD_0095,Picture Frame,3.0,88.73,133.09
ORD_1049,Swim Goggles,3.0,20.0,60.0
ORD_0627,Foundation,1.0,41.65,41.65
ORD_0755,Instant Noodles,4.0,29.39,117.56
ORD_0794,Sneakers,4.0,113.26,453.04
ORD_1071,Sunscreen,7.0,40.27,281.89
ORD_0069,Instant Noodles,5.0,29.39,146.95
ORD_0302,Dried Fruit,9.0,,
ORD_0011,Dumbbell,7.0,180.1,1260.7
ORD_0068,Deodorant,1.0,49.92,74.88
ORD_0872,Nuts,7.0,29.61,207.27
ORD_0550,Jacket,9.0,15.78,142.02
ORD_1158,Toothpaste,7.0,20.0,140.0
ORD_0712,Rug,1.0,81.5,81.5
ORD_0023,Coat,3.0,,
ORD_0242,Bicycle Helmet,2.0,293.98,587.96
ORD_0815,Sunscreen,8.0,,
ORD_1164,Graphics Card,9.0,289.49,2605.41
ORD_0095,Hoodie,7.0,,
ORD_0346,Towel,3.0,142.76,428.28
ORD_0703,Coasters,3.0,113.24,339.72
ORD_0469,Speaker,4.0,1049.85,4199.4
ORD_1178,Webcam,1.0,1047.62,1047.62
ORD_0941,Jump Rope,10.0,112.2,1122.0
ORD_0302,Sweater,9.0,,
ORD_0205,Oats,,11.67,
ORD_0363,Jeans,4.0,20.0,80.0
ORD_0396,Storage Box,5.0,27.43,137.15
ORD_0218,Resistance Band,5.0,,
ORD_0141,Laptop,4.0,20.0,80.0
ORD_1033,Towel,2.0,142.76,285.52
ORD_0253,Instant Noodles,10.0,29.39,293.9
ORD_0958,Socks,6.0,68.84,413.04
ORD_0985,Towel,9.0,142.76,1284.84
ORD_0711,Olive Oil,5.0,15.63,78.15
ORD_0993,Dress,4.0,,
ORD_1099,Soup,10.0,26.96,269.6
ORD_0168,Shampoo,8.0,48.94,391.52
ORD_0828,Water Bottle,1.0,21.73,21.73
ORD_0683,Protein Bar,4.0,6.97,27.88
ORD_1004,Mouse,10.0,,
ORD_0356,Crackers,5.0,24.01,120.05
ORD_1008,SSD Drive,6.0,819.93,4919.58
ORD_0861,Skipping Rope,3.0,152.47,457.41
ORD_0724,Body Lotion,7.0,18.63,130.41
ORD_0084,Jeans,2.0,20.0,40.0
ORD_1157,Coffee,7.0,9.46,66.22
ORD_0161,Resistance Band,8.0,267.11,2136.88
ORD_0394,Honey,3.0,3.42,15.39
ORD_0713,Honey,3.0,3.42,10.26
ORD_0888,Foundation,3.0,41.65,62.47
ORD_0192,Socks,7.0,68.84,481.88
ORD_1053,Skipping Rope,10.0,152.47,762.35
ORD_0127,Polo Shirt,1.0,138.95,138.95
ORD_1130,Coat,3.0,130.08,390.24
ORD_0057,Fitness Tracker,9.0,228.04,2052.36
ORD_1009,Belt,9.0,53.41,240.34
ORD_0026,Microphone,3.0,779.69,2339.07
ORD_0604,Shampoo,3.0,48.94,146.82
ORD_0821,Coasters,8.0,113.24,770.03
ORD_1014,Nail Polish,,43.42,
ORD_0051,Soup,8.0,26.96,215.68
ORD_1053,Biscuits,1.0,29.25,29.25
ORD_0926,Conditioner,9.0,38.22,343.98
ORD_1143,USB Hub,1.0,107.53,107.53
ORD_0779,Eye Cream,2.0,11.08,22.16
ORD_0814,Tennis Racket,5.0,254.89,1274.45
ORD_0420,Instant Noodles,,29.39,
ORD_0355,T-Shirt,3.0,20.0,60.0
ORD_0983,Toner,3.0,20.0,60.0
ORD_0826,Towel,5.0,142.76,1070.7
ORD_0825,Deodorant,3.0,49.92,149.76
ORD_0514,Face Mask,8.0,,
ORD_1025,Towel,7.0,142.76,999.32
ORD_0567,Toner,7.0,20.0,140.0
ORD_0371,Speaker,9.0,1049.85,9448.65
ORD_0936,Pasta,9.0,13.78,124.02
ORD_0699,Shower Gel,6.0,31.86,191.16
ORD_0170,Shower Gel,,31.86,
ORD_0661,Clock,3.0,137.5,412.5
ORD_0969,Gamepad,7.0,1043.03,7301.21
ORD_1161,Clock,7.0,137.5,481.25
ORD_0202,Cycling Gloves,3.0,204.17,612.51
ORD_0916,Instant Noodles,1.0,29.39,29.39
ORD_0855,Bicycle Helmet,10.0,293.98,2939.8
ORD_0177,Water Bottle,9.0,21.73,166.23
ORD_0320,Badminton Set,2.0,178.08,356.16
ORD_0313,Dumbbell,6.0,180.1,1080.6
ORD_0117,Protein Bar,7.0,6.97,48.79
ORD_0764,Storage Box,9.0,27.43,246.87
ORD_0937,Resistance Band,5.0,267.11,1335.55
ORD_0575,Mirror,10.0,34.64,346.4
ORD_0087,Gloves,,14.13,
ORD_0661,Eye Cream,2.0,11.08,22.16
ORD_0838,Toothbrush,5.0,77.28,386.4
ORD_0244,Nail Polish,4.0,43.42,260.52
ORD_1130,Perfume,3.0,9.51,28.53
ORD_0359,Toothbrush,1.0,77.28,77.28
ORD_0537,Sneakers,5.0,113.26,566.3
ORD_0075,Instant Noodles,4.0,29.39,117.56
ORD_0386,Blazer,10.0,88.9,889.0
ORD_0475,Gamepad,1.0,1043.03,1043.03
ORD_0581,Blanket,3.0,37.47,112.41
ORD_0954,Mirror,7.0,34.64,242.48
ORD_0418,Skirt,8.0,136.95,1095.6
ORD_0347,Vase,,74.99,
ORD_0640,Lip Balm,5.0,41.42,207.1
ORD_0719,Biscuits,6.0,29.25,175.5
ORD_0939,Foam Roller,2.0,77.79,155.58
ORD_0955,Serum,1.0,51.72,51.72
ORD_0892,Eye Cream,3.0,11.08,33.24
ORD_0194,Rug,2.0,81.5,163.0
ORD_0876,Mascara,10.0,27.26,272.6
ORD_0284,Smartwatch,4.0,576.28,2305.12
ORD_0903,Oats,4.0,11.67,46.68
ORD_0763,Tablet,9.0,,
ORD_0157,Blazer,6.0,88.9,533.4
ORD_0373,Dumbbell,9.0,180.1,1620.9
ORD_0085,Towel,7.0,142.76,999.32
ORD_0706,Peanut Butter,10.0,28.1,140.5
ORD_0683,Headphones,9.0,750.23,6752.07
ORD_0430,Polo Shirt,,,
ORD_0575,Rug,9.0,81.5,733.5
ORD_0664,Lip Balm,9.0,,
ORD_0912,Nuts,9.0,29.61,266.49
ORD_0025,Shampoo,3.0,48.94,220.23
ORD_1104,Mascara,4.0,27.26,109.04
ORD_0112,Cereal,5.0,7.98,39.9
ORD_0142,Olive Oil,,15.63,
ORD_0259,Jump Rope,10.0,112.2,561.0
ORD_0710,Laundry Basket,9.0,119.13,1072.17
ORD_1185,Chocolate,8.0,13.22,105.76
ORD_0615,Clock,10.0,137.5,1375.0
ORD_0177,Router,5.0,173.62,868.1
ORD_0285,Jam,6.0,7.71,46.26
ORD_0850,Gym Bag,7.0,133.33,1073.31
ORD_0063,Gamepad,8.0,1043.03,8344.24
ORD_1122,Mirror,7.0,34.64,242.48
ORD_0053,Laptop,5.0,20.0,100.0
ORD_1003,Headphones,,750.23,
ORD_0569,Smart TV,,563.86,
ORD_0662,Skirt,7.0,136.95,958.65
ORD_0129,Cutting Board,7.0,37.79,264.53
ORD_1008,Picture Frame,9.0,88.73,798.57
ORD_0807,Sports Watch,5.0,35.57,177.85
ORD_0006,Keyboard,3.0,20.0,60.0
ORD_0778,Doormat,3.0,119.9,359.7
ORD_0887,Plant Pot,1.0,118.04,118.04
ORD_0463,Shampoo,6.0,48.94,293.64
ORD_0666,Router,1.0,173.62,173.62
ORD_0156,Tennis Racket,8.0,254.89,2344.99
ORD_0621,Vase,10.0,74.99,749.9
ORD_1073,Fitness Tracker,,228.04,
ORD_0967,Swimwear,3.0,130.23,195.34
ORD_0849,Basketball,6.0,20.0,120.0
ORD_0474,Doormat,9.0,119.9,1079.1
ORD_0400,Lamp,7.0,129.35,769.63
ORD_0525,Vase,1.0,74.99,74.99
ORD_1108,Sneakers,3.0,113.26,339.78
ORD_0689,Plant Pot,9.0,118.04,531.18
ORD_0148,Jeans,8.0,20.0,160.0
ORD_0067,Toner,4.0,20.0,80.0
ORD_0342,Resistance Band,6.0,267.11,1602.66
ORD_0735,Charger,8.0,1142.39,9139.12
ORD_1164,Cereal,5.0,,
ORD_0308,Picture Frame,7.0,88.73,621.11
ORD_0289,Cardigan,9.0,131.63,1184.67
ORD_0476,Tablet,7.0,,
ORD_1087,Rug,,81.5,
ORD_0561,Blazer,3.0,88.9,266.7
ORD_0329,Deodorant,4.0,49.92,199.68
ORD_0327,Crackers,7.0,,
ORD_1165,Granola,8.0,3.28,13.12
ORD_0990,T-Shirt,2.0,20.0,40.0
ORD_1174,Microphone,2.0,779.69,1559.38
ORD_0215,Graphics Card,4.0,289.49,1157.96
ORD_0435,Belt,6.0,53.41,320.46
ORD_0489,Microphone,9.0,779.69,7017.21
ORD_0304,Water Bottle,7.0,21.73,152.11
ORD_0162,Smartphone,,945.45,
ORD_0952,Candle,1.0,127.47,127.47
ORD_0394,Nuts,,29.61,
ORD_0372,Microphone,4.0,779.69,3118.76
ORD_0723,Running Shoes,10.0,19.47,194.7
ORD_0032,Smart TV,,563.86,
ORD_0399,Smart TV,4.0,563.86,2255.44
ORD_0670,Blanket,,37.47,
ORD_0285,Power Bank,8.0,266.91,2135.28
ORD_0429,Jam,4.0,,
ORD_0325,Basketball,7.0,20.0,140.0
ORD_0286,Smartphone,,945.45,
ORD_0067,Scarf,1.0,142.73,142.73
ORD_1003,Monitor,,548.49,
ORD_1168,Shorts,9.0,151.9,1367.1
ORD_1043,Tablet,1.0,1346.72,1346.72
ORD_1005,Honey,10.0,3.42,34.2
ORD_1012,Biscuits,2.0,29.25,58.5
ORD_0018,Mascara,10.0,27.26,272.6
ORD_0769,Smartwatch,2.0,576.28,1152.56
ORD_0590,Doormat,1.0,119.9,119.9
ORD_1199,Basketball,2.0,20.0,40.0
ORD_1010,Running Shoes,7.0,19.47,136.29
ORD_1024,Swimwear,9.0,130.23,1172.07
ORD_0122,Lamp,,129.35,
ORD_0194,Tea,2.0,3.37,6.74
ORD_0502,Jam,4.0,7.71,30.84
ORD_0988,Jacket,,15.78,
ORD_1137,Microphone,,779.69,
ORD_0114,Mouse,1.0,923.37,923.37
ORD_0947,SSD Drive,1.0,819.93,819.93
ORD_0742,Tennis Racket,3.0,254.89,764.67
ORD_0831,USB Hub,2.0,107.53,215.06
ORD_0109,Microphone,6.0,779.69,4678.14
ORD_0464,Gloves,8.0,14.13,113.04
ORD_0925,Webcam,3.0,1047.62,3142.86
ORD_0055,Deodorant,1.0,49.92,49.92
ORD_0800,Hoodie,8.0,158.66,1269.28
ORD_0778,Lamp,10.0,129.35,1293.5
ORD_0604,Cutting Board,6.0,37.79,226.74
ORD_0162,Boots,7.0,20.0,119.0
ORD_0760,Kitchen Timer,9.0,72.94,656.46
ORD_0087,Basketball,2.0,20.0,40.0
ORD_0899,Coat Hanger,5.0,87.64,438.2
ORD_0055,Webcam,3.0,1047.62,3142.86
ORD_1065,Dried Fruit,4.0,20.0,120.0
ORD_1032,Toothpaste,9.0,20.0,180.0
ORD_0833,Coasters,6.0,,
ORD_0313,Laptop,4.0,20.0,80.0
ORD_0238,Perfume,6.0,9.51,85.59
ORD_0700,Scarf,10.0,142.73,1427.3
ORD_0759,Mouse,3.0,923.37,2770.11
ORD_1054,Jump Rope,2.0,112.2,224.4
ORD_0443,Honey,7.0,3.42,27.53
ORD_0403,Sports Watch,7.0,35.57,248.99
ORD_0328,Candle,8.0,,
ORD_1078,Laundry Basket,5.0,119.13,297.82
ORD_0761,Shower Gel,5.0,,
ORD_0579,Instant Noodles,1.0,29.39,29.39
ORD_1075,Eye Cream,10.0,11.08,110.8
ORD_0664,Dried Fruit,3.0,20.0,60.0
ORD_1007,Microphone,3.0,779.69,2339.07
ORD_0240,T-Shirt,,20.0,
ORD_0096,Mouse,7.0,923.37,6463.59
ORD_0459,Belt,5.0,53.41,267.05
ORD_0461,Perfume,,9.51,
ORD_1112,Gym Bag,3.0,133.33,399.99
ORD_0949,Nuts,10.0,29.61,296.1
ORD_0158,Smartphone,4.0,945.45,3781.8
ORD_0626,Dress,4.0,65.57,131.14
ORD_1102,Keyboard,9.0,,
ORD_1144,Power Bank,5.0,266.91,1334.55
ORD_0606,Biscuits,6.0,29.25,175.5
ORD_0760,Lip Balm,9.0,41.42,372.78
ORD_0814,Rice,10.0,16.12,161.2
ORD_1133,Vase,1.0,,
ORD_0491,Shampoo,5.0,,
ORD_0846,Mirror,1.0,34.64,34.64
ORD_0452,Face Cream,,23.96,
ORD_0165,Toothbrush,9.0,77.28,695.52
ORD_0182,Swimwear,5.0,130.23,651.15
ORD_0940,Monitor,,548.49,
ORD_0986,Toothpaste,5.0,20.0,100.0
ORD_0469,Shorts,3.0,151.9,455.7
ORD_0047,Rug,4.0,81.5,326.0
ORD_0910,Cycling Gloves,,204.17,
ORD_0440,Tea,7.0,3.37,23.59
ORD_0735,Laptop,10.0,20.0,200.0
ORD_0551,Microphone,2.0,779.69,1559.38
ORD_0477,Soup,1.0,26.96,26.96
ORD_0553,Hat,8.0,165.24,1321.92
ORD_0823,Olive Oil,1.0,15.63,15.63
ORD_0944,Toner,3.0,20.0,60.0
ORD_0007,Face Cream,4.0,23.96,95.84
ORD_0330,Vase,,74.99,
ORD_0775,Hat,2.0,165.24,330.48
ORD_0415,Lamp,8.0,129.35,1034.8
ORD_0151,Toothbrush,2.0,77.28,154.56
ORD_1109,Crackers,2.0,24.01,48.02
ORD_0147,Coasters,7.0,113.24,792.68
ORD_1105,Mug,8.0,,
ORD_0915,Eye Cream,1.0,11.08,11.08
ORD_0700,Belt,5.0,53.41,133.52
ORD_0082,Running Shoes,7.0,19.47,68.14
ORD_0514,Smartphone,2.0,945.45,1890.9
ORD_0864,Skipping Rope,7.0,152.47,1067.29
ORD_0815,Plant Pot,9.0,118.04,1062.36
ORD_0709,Mug,4.0,92.79,371.16
ORD_0746,Swim Goggles,2.0,20.0,40.0
ORD_0949,Picture Frame,5.0,88.73,443.65
ORD_0210,Doormat,9.0,119.9,1079.1
ORD_1023,Toner,,20.0,
ORD_0419,Blanket,4.0,37.47,149.88
ORD_0523,Clock,7.0,137.5,962.5
ORD_0740,Biscuits,6.0,29.25,175.5
ORD_0707,Resistance Band,7.0,267.11,1869.77
ORD_0471,Rug,8.0,81.5,978.0
ORD_1190,Body Lotion,9.0,18.63,167.67
ORD_1143,Face Cream,10.0,23.96,239.6
ORD_0396,Clock,4.0,137.5,550.0
ORD_0741,Knee Pads,6.0,37.22,223.32
ORD_0033,Rice,10.0,16.12,161.2
ORD_0261,Microphone,,779.69,
ORD_0327,Sweater,2.0,132.17,264.34
ORD_0805,Kitchen Timer,4.0,72.94,291.76
ORD_0987,Gym Bag,10.0,133.33,1333.3
ORD_0934,Soap Dispenser,4.0,71.41,285.64
ORD_0028,Polo Shirt,3.0,138.95,416.85
ORD_0905,Nuts,3.0,29.61,88.83
ORD_1077,Sunscreen,7.0,40.27,281.89
ORD_0940,Plant Pot,8.0,118.04,944.32
ORD_0854,Towel,10.0,142.76,1427.6
ORD_0593,Vase,8.0,74.99,509.93
ORD_0714,Scarf,,142.73,
ORD_0278,Crackers,6.0,24.01,144.06
ORD_1182,Soup,9.0,26.96,242.64
ORD_0632,Sneakers,7.0,113.26,792.82
ORD_0160,Laptop,2.0,20.0,40.0
ORD_0059,Belt,9.0,53.41,480.69
ORD_0128,Running Shoes,7.0,19.47,136.29
ORD_0736,Coat,10.0,130.08,1300.8
ORD_0721,Tomato Sauce,10.0,11.48,114.8
ORD_0398,Bicycle Helmet,2.0,293.98,587.96
ORD_1139,Mascara,9.0,27.26,245.34
ORD_0531,Candle,2.0,127.47,254.94
ORD_0526,Cushion,6.0,6.27,37.62
ORD_1174,Mascara,9.0,27.26,245.34
ORD_0521,Knee Pads,5.0,37.22,186.1
ORD_0552,T-Shirt,9.0,20.0,180.0
ORD_0237,Cereal,9.0,7.98,71.82
ORD_0494,Mascara,2.0,27.26,54.52
ORD_0004,Football,3.0,122.47,367.41
ORD_0666,Deodorant,6.0,49.92,299.52
ORD_0442,Rug,6.0,81.5,489.0
ORD_0029,Earbuds,2.0,1420.23,2840.46
ORD_0055,Soup,4.0,26.96,107.84
ORD_1133,Sunscreen,6.0,40.27,241.62
ORD_1044,Chocolate,3.0,13.22,39.66
ORD_0190,Polo Shirt,5.0,138.95,694.75
ORD_0333,Pasta,2.0,13.78,27.56
ORD_0395,Jacket,,15.78,
ORD_0057,Blanket,4.0,37.47,149.88
ORD_0610,Biscuits,9.0,29.25,263.25
ORD_0839,Doormat,4.0,119.9,479.6
ORD_0732,Body Lotion,9.0,18.63,167.67
ORD_0311,Gloves,5.0,14.13,70.65
ORD_0805,Cardigan,7.0,131.63,921.41
ORD_0452,Bicycle Helmet,1.0,293.98,293.98
ORD_0576,Toner,10.0,,
ORD_0075,Clock,,137.5,
ORD_0089,Gym Bag,5.0,133.33,999.98
ORD_0838,Laptop,7.0,20.0,140.0
ORD_0035,Soap Dispenser,6.0,,
ORD_1052,Sweater,9.0,132.17,1189.53
ORD_0143,Leggings,2.0,21.18,42.36
ORD_0765,Hat,3.0,165.24,495.72
ORD_0747,Rug,1.0,81.5,81.5
ORD_0265,Badminton Set,8.0,,
ORD_1170,Smart TV,6.0,563.86,3383.16
ORD_0929,Eye Cream,,,
ORD_0128,Router,6.0,173.62,1041.72
ORD_0150,Face Cream,7.0,23.96,167.72
ORD_0042,Oats,1.0,11.67,11.67
ORD_0358,Oats,1.0,,
ORD_0810,Cardigan,1.0,131.63,131.63
ORD_0394,Lamp,3.0,129.35,582.07
ORD_1019,Graphics Card,4.0,289.49,1157.96
ORD_0041,Mirror,9.0,34.64,311.76
ORD_0986,Badminton Set,4.0,178.08,712.32
ORD_0934,Swim Goggles,5.0,20.0,100.0
ORD_0034,Hoodie,3.0,158.66,475.98
ORD_1041,Water Bottle,7.0,21.73,152.11
ORD_0680,Cushion,7.0,6.27,43.89
ORD_1177,Cushion,2.0,6.27,12.54
ORD_0508,Towel,4.0,142.76,571.04
ORD_0326,Tomato Sauce,8.0,,
ORD_0998,Eye Cream,4.0,11.08,44.32
ORD_0588,Picture Frame,10.0,88.73,887.3
ORD_0342,Keyboard,6.0,20.0,120.0
ORD_0954,SSD Drive,4.0,819.93,3279.72
ORD_0027,Shorts,9.0,151.9,1367.1
ORD_0646,Sweater,8.0,132.17,1057.36
ORD_0659,Gamepad,10.0,1043.03,10430.3
ORD_0417,Scarf,,142.73,
ORD_0051,Clock,3.0,137.5,412.5
ORD_1150,Tea,1.0,3.37,3.37
ORD_0408,Mascara,1.0,27.26,27.26
ORD_0731,Pasta,8.0,13.78,110.24
ORD_0239,Swim Goggles,2.0,20.0,40.0
ORD_0223,Skipping Rope,2.0,152.47,304.94
ORD_0168,Jam,,7.71,
ORD_0024,Speaker,1.0,1049.85,1049.85
ORD_1180,Lamp,4.0,129.35,517.4
ORD_0540,Face Mask,2.0,52.96,105.92
ORD_0610,Mouse,7.0,923.37,6463.59
ORD_0268,Gamepad,10.0,1043.03,10430.3
ORD_1166,Keyboard,3.0,20.0,60.0
ORD_0933,Olive Oil,5.0,15.63,78.15
ORD_0233,Sports Watch,7.0,35.57,248.99
ORD_0030,Running Shoes,5.0,,
ORD_0821,Toothpaste,2.0,20.0,40.0
ORD_0867,Mouse,6.0,923.37,5540.22
ORD_0342,T-Shirt,1.0,20.0,20.0
ORD_0455,Serum,2.0,51.72,118.96
ORD_1074,Dried Fruit,8.0,20.0,160.0
ORD_0906,Toothbrush,1.0,77.28,77.28
ORD_0922,Cutting Board,1.0,,
ORD_0215,Hat,10.0,165.24,1900.26
ORD_0156,Football,5.0,122.47,612.35
ORD_0981,Smartwatch,2.0,576.28,1152.56
ORD_0285,Toothpaste,6.0,20.0,120.0
ORD_0702,Sweater,,132.17,
ORD_0964,Hoodie,9.0,158.66,1427.94
ORD_0765,Cutting Board,8.0,37.79,302.32
ORD_0634,Socks,8.0,68.84,550.72
ORD_0387,Laundry Basket,3.0,119.13,357.39
ORD_0130,Cereal,2.0,,
ORD_0394,Dried Fruit,10.0,20.0,230.0
ORD_0322,Belt,,53.41,
ORD_1060,Sneakers,4.0,113.26,385.08
ORD_0298,Belt,3.0,53.41,184.26
ORD_1020,Jacket,3.0,15.78,40.24
ORD_0667,Cereal,,7.98,
ORD_0819,Badminton Set,6.0,,
ORD_0693,Coffee,6.0,9.46,56.76
ORD_0794,Sports Watch,6.0,35.57,213.42
ORD_0029,Keyboard,,20.0,
ORD_0149,Face Cream,1.0,23.96,23.96
ORD_0011,Toothpaste,10.0,20.0,200.0
ORD_0219,Cereal,4.0,7.98,31.92
ORD_0175,Boots,2.0,20.0,40.0
ORD_0676,Cycling Gloves,2.0,204.17,408.34
ORD_1137,Cardigan,8.0,131.63,1053.04
ORD_0206,Dress,5.0,65.57,327.85
ORD_0187,Basketball,8.0,20.0,160.0
ORD_0908,Basketball,9.0,20.0,153.0
ORD_0694,Gloves,10.0,14.13,141.3
ORD_0807,Mouse,7.0,,
ORD_0049,Keyboard,8.0,20.0,160.0
ORD_0174,Tomato Sauce,7.0,11.48,40.18
ORD_0961,Coasters,3.0,,
ORD_0744,Soap Dispenser,9.0,71.41,642.69
ORD_0129,Toothpaste,7.0,20.0,140.0
ORD_0098,Deodorant,2.0,49.92,99.84
ORD_0953,Basketball,4.0,20.0,80.0
ORD_0237,Coasters,8.0,113.24,905.92
ORD_0055,Coasters,9.0,113.24,1019.16
ORD_0623,Nuts,5.0,29.61,148.05
ORD_0664,Laundry Basket,10.0,119.13,1191.3
ORD_0600,Keyboard,8.0,20.0,160.0
ORD_0758,Monitor,,,
ORD_0406,Webcam,1.0,1047.62,1047.62
ORD_0069,Coat,1.0,130.08,130.08
ORD_0751,Lamp,7.0,129.35,905.45
ORD_1119,Instant Noodles,5.0,29.39,146.95
ORD_0369,Jam,4.0,7.71,46.26
ORD_0880,Monitor,3.0,548.49,1645.47
ORD_1172,Jump Rope,,112.2,
ORD_0958,Smartphone,2.0,945.45,1890.9
ORD_0365,Rice,4.0,16.12,64.48
ORD_0057,Hair Oil,9.0,,
ORD_0384,Knee Pads,7.0,,
ORD_0482,Toner,1.0,20.0,20.0
ORD_0201,Instant Noodles,4.0,29.39,117.56
ORD_0817,Tea,,3.37,
ORD_0814,Soap Dispenser,8.0,71.41,571.28
ORD_0154,Smartphone,5.0,945.45,4727.25
ORD_0073,Charger,1.0,1142.39,1142.39
ORD_0643,Microphone,7.0,779.69,5457.83
ORD_0380,Running Shoes,6.0,19.47,116.82
ORD_0990,Bicycle Helmet,6.0,293.98,1763.88
ORD_0290,Shower Gel,,31.86,
ORD_0882,Jam,3.0,7.71,23.13
ORD_0243,Dumbbell,4.0,180.1,720.4
ORD_0124,Eye Cream,10.0,,
ORD_0713,Clock,4.0,137.5,550.0
ORD_0223,Lip Balm,1.0,,
ORD_0296,Cardigan,2.0,131.63,302.75
ORD_1041,Knee Pads,10.0,37.22,372.2
ORD_0599,Instant Noodles,9.0,,
ORD_1148,Lip Balm,9.0,41.42,372.78
ORD_0507,T-Shirt,8.0,20.0,160.0
ORD_0061,Fitness Tracker,9.0,228.04,2052.36
ORD_0135,Monitor,8.0,548.49,4387.92
ORD_0724,T-Shirt,2.0,20.0,40.0
ORD_0939,Gloves,1.0,14.13,14.13
ORD_0042,Clock,10.0,137.5,1168.75
ORD_0855,Razor,9.0,62.25,560.25
ORD_0025,Toner,3.0,20.0,60.0
ORD_1063,Microphone,6.0,779.69,4678.14
ORD_0131,Hoodie,1.0,158.66,158.66
